date,time,Open,High,Low,Close,137768,ema4,ema8,ema16,rsi
1991.07.29,00:00:00,232.18,232.99,231.37,232.18,325,231.7536378381777,230.5698515579164,229.05040246660272,93.11055500783199
1991.07.30,00:00:00,231.72,231.76,231.69,231.72,15,231.74018270290662,230.82544010060164,229.36447276464943,30.21972810007153
1991.07.31,00:00:00,231.73,231.98,231.48,231.73,101,231.73610962174396,231.02645341157904,229.64277008645536,32.21050660089921
1991.08.01,00:00:00,231.22,232.05,230.39,231.22,333,231.52966577304636,231.06946376456148,229.82832654687235,8.238016981293283
1991.08.02,00:00:00,231.39,231.72,231.06,231.39,133,231.4737994638278,231.14069403910335,230.0120528354756,38.6684562292745
1991.08.05,00:00:00,231.63,233.68,229.59,231.63,819,231.5362796782967,231.2494286970804,230.20239956071376,68.32619323808952
1991.08.06,00:00:00,232.35,232.36,232.35,232.35,3,231.861767806978,231.49400009772918,230.45505843592392,91.88139426412683
1991.08.07,00:00:00,233.26,233.84,232.69,233.26,231,232.4210606841868,231.88644452045602,230.78505156110933,97.18090236748998
1991.08.08,00:00:00,232.17,232.34,232.01,232.17,67,232.32063641051207,231.94945684924357,230.94798667156704,37.9056634608842
1991.08.09,00:00:00,231.3,232.07,230.53,231.3,309,231.91238184630726,231.80513310496724,230.98940000432387,19.205601415196192
1991.08.12,00:00:00,231.96,232.04,231.89,231.96,31,231.93142910778437,231.83954797053008,231.10358823910929,53.79224836856114
1991.08.13,00:00:00,231.32,231.41,231.23,231.32,37,231.6868574646706,231.72409286596783,231.1290484462729,29.391136310141142
1991.08.14,00:00:00,230.84,231.12,230.56,230.84,113,231.34811447880236,231.52762778464165,231.09504274671136,17.490284371024085
1991.08.15,00:00:00,230.37,230.39,230.36,230.37,7,230.95686868728143,231.2703771658324,231.00974360003943,9.755007143839686
1991.08.16,00:00:00,229.51,230.88,228.14,229.51,549,230.37812121236885,230.87918224009184,230.83330317650538,3.72543449100132
1991.08.19,00:00:00,227.09,228.76,225.42,227.09,669,229.0628727274213,230.03714174229364,230.39291456750473,0.8318281247402297
1991.08.20,00:00:00,224.67,225.09,224.26,224.67,167,227.30572363645277,228.84444357733952,229.71963050073947,0.3257685388383753
1991.08.21,00:00:00,227.32,229.37,225.27,227.32,821,227.31143418187165,228.50567833793073,229.43732103006423,57.26503747339953
1991.08.22,00:00:00,229.4,231.55,227.25,229.4,861,228.14686050912297,228.7044164850572,229.4329303206449,77.4694994001881
1991.08.23,00:00:00,229.73,230.29,229.18,229.73,223,228.78011630547377,228.93232393282227,229.46787969468667,80.4085740045492
1991.08.26,00:00:00,230.55,231.01,230.09,230.55,185,229.4880697832843,229.2918075033062,229.5951879659,88.11409417852639
1991.08.27,00:00:00,229.79,230.17,229.41,229.79,153,229.60884186997058,229.40251694701593,229.6181070287353,50.96057437753973
1991.08.28,00:00:00,230.5,230.86,230.14,230.5,145,229.96530512198234,229.64640206990128,229.72185914300172,72.5703317225407
1991.08.29,00:00:00,229.77,230.25,229.3,229.77,191,229.88718307318942,229.6738682765899,229.7275227732368,38.07172410534478
1991.08.30,00:00:00,230.64,231.37,229.92,230.64,291,230.18830984391366,229.88856421512548,229.83487303520894,70.96796686251683
1991.09.02,00:00:00,230.53,230.53,230.53,230.53,1,230.32498590634822,230.03110550065315,229.91665267812553,62.563984427024025
1991.09.03,00:00:00,230.03,230.03,230.03,230.03,1,230.20699154380893,230.03085983384133,229.9299876571696,30.128960038229433
1991.09.04,00:00:00,229.91,230.66,229.16,229.91,301,230.08819492628535,230.0040020929877,229.92763616809083,24.125436179321508
1991.09.05,00:00:00,230.03,230.17,229.89,230.03,57,230.0649169557712,230.0097794056571,229.93967897184484,45.74659957092556
1991.09.06,00:00:00,230.61,231.11,230.12,230.61,199,230.28295017346272,230.14316175995552,230.01854026927484,85.5501773627491
1991.09.09,00:00:00,232.25,233.46,231.04,232.25,485,231.06977010407763,230.61134803552096,230.2810649434778,97.19365158620712
1991.09.10,00:00:00,233.23,233.24,233.22,233.23,5,231.93386206244656,231.19327069429409,230.62799847953923,98.57038748081865
1991.09.11,00:00:00,233.21,233.61,232.81,233.21,161,232.44431723746794,231.64143276222873,230.93176336429931,96.63539540573613
1991.09.12,00:00:00,232.69,232.97,232.42,232.69,111,232.54259034248076,231.87444770395567,231.13861473320526,47.82062124906067
1991.09.13,00:00:00,232.48,232.87,232.1,232.48,155,232.51755420548847,232.0090148808544,231.29642476459287,33.96349037344853
1991.09.16,00:00:00,232.13,232.43,231.83,232.13,121,232.36253252329308,232.03590046288676,231.39449243934664,17.27621465619424
1991.09.17,00:00:00,232.54,233.13,231.95,232.54,237,232.43351951397585,232.14792258224526,231.5292580347176,61.54377482130776
1991.09.18,00:00:00,232.51,232.83,232.19,232.51,129,232.46411170838553,232.22838423063521,231.64463944239787,57.07423625034405
1991.09.19,00:00:00,232.58,232.8,232.37,232.58,87,232.51046702503132,232.30652106827182,231.75468186093931,67.93978697741534
1991.09.20,00:00:00,232.49,232.72,232.27,232.49,91,232.5022802150188,232.3472941642114,231.84118987729937,41.15340894740435
1991.09.23,00:00:00,232.26,232.45,232.07,232.26,77,232.40536812901126,232.3278954610533,231.8904616564406,13.64892328823844
1991.09.24,00:00:00,232.23,233.15,231.32,232.23,367,232.33522087740675,232.30614091415254,231.93040734391818,11.622537692258826
1991.09.25,00:00:00,231.02,231.06,230.99,231.02,15,231.80913252644407,232.02033182211864,231.82330059757487,0.8956834913186205
1991.09.26,00:00:00,231.46,231.56,231.36,231.46,41,231.66947951586644,231.89581363942563,231.78055935080133,40.69962920359861
1991.09.27,00:00:00,231.42,231.71,231.13,231.42,117,231.56968770951988,231.79007727510884,231.73814060364822,37.929809344343354
1991.09.30,00:00:00,232.08,232.78,231.38,232.08,281,231.7738126257119,231.85450454730687,231.7783593561602,80.87688657045716
1991.10.01,00:00:00,232.93,232.98,232.89,232.93,19,232.23628757542713,232.09350353679423,231.91384649072958,93.12661225971684
1991.10.02,00:00:00,232.44,232.56,232.32,232.44,49,232.31777254525628,232.17050275083997,231.9757469035849,53.56594104971142
1991.10.03,00:00:00,230.54,232.23,228.85,230.54,677,231.60666352715376,231.80816880620887,231.80683550316314,12.473417285702979
1991.10.04,00:00:00,227.96,229.79,226.13,227.96,733,230.14799811629229,230.95302018260688,231.35426662043807,4.045360795082149
1991.10.07,00:00:00,225.8,227.24,224.36,225.8,577,228.40879886977535,229.807904586472,230.7008234886218,1.8980064595407748
1991.10.08,00:00:00,223.82,224.65,223,223.82,331,226.5732793218652,228.47725912281157,229.8913148429016,0.9619081168283354
1991.10.09,00:00:00,223.68,223.76,223.6,223.68,33,225.41596759311912,227.41120153996457,229.1605719202073,0.8991933627176384
1991.10.10,00:00:00,223.02,223.5,222.55,223.02,191,224.45758055587146,226.435378975528,228.43815169430056,0.5568703357285635
1991.10.11,00:00:00,223.04,223.09,223,223.04,19,223.89054833352287,225.68085031429956,227.80307502438285,2.7995505424086105
1991.10.14,00:00:00,222.91,222.91,222.91,222.91,1,223.4983290001137,225.06510580001077,227.22741913916133,2.1648558099365576
1991.10.15,00:00:00,221.87,222.09,221.65,221.87,89,222.84699740006823,224.35508228889728,226.5971345345541,0.4678332219749948
1991.10.16,00:00:00,221.86,222.4,221.32,221.86,217,222.45219844004095,223.8006195580312,226.03982458931242,0.46088540673605294
1991.10.17,00:00:00,222.23,222.5,221.96,222.23,109,222.36331906402455,223.4515929895798,225.59160993174626,52.57733820397863
1991.10.18,00:00:00,222.77,223.85,221.69,222.77,433,222.52599143841474,223.30012788078432,225.25965582212905,81.2431178066776
1991.10.21,00:00:00,223.92,224.64,223.21,223.92,287,223.08359486304886,223.43787724061002,225.10204925481975,94.75275119795891
1991.10.22,00:00:00,224.93,224.94,224.92,224.93,5,223.82215691782932,223.76946007603001,225.08180816601742,97.68347065682167
1991.10.23,00:00:00,224.75,224.98,224.52,224.75,93,224.1932941506976,223.98735783691222,225.04277191119183,81.46547088557004
1991.10.24,00:00:00,224.32,224.46,224.18,224.32,57,224.24397649041856,224.0612783175984,224.95773992163987,45.42932027256785
1991.10.25,00:00:00,224.54,224.84,224.24,224.54,121,224.36238589425113,224.16766091368766,224.90859404850576,62.43334070722842
1991.10.28,00:00:00,225.05,225.45,224.66,225.05,159,224.63743153655068,224.36373626620153,224.9252300427992,84.63326195366756
1991.10.29,00:00:00,225.23,225.31,225.15,225.23,33,224.8744589219304,224.55623931815674,224.96108533188163,89.15650898139835
1991.10.30,00:00:00,226.35,228.44,224.27,226.35,835,225.4646753531582,224.9548528030108,225.1244870575426,97.67459799574772
1991.10.31,00:00:00,227.19,227.6,226.78,227.19,165,226.15480521189494,225.4515521801195,225.36748858018464,98.93248056566358
1991.11.01,00:00:00,228.1,228.18,228.03,228.1,31,226.93288312713696,226.04009614009294,225.68896051192763,99.50851254576307
1991.11.04,00:00:00,228.26,229.6,226.92,228.26,537,227.46372987628217,226.53340810896117,225.99143574581848,99.58689818344918
1991.11.05,00:00:00,229.82,229.91,229.73,229.82,37,228.4062379257693,227.26376186252537,226.44185506983982,99.89948830818582
1991.11.06,00:00:00,229.74,229.99,229.5,229.74,99,228.9397427554616,227.81403700418642,226.8298721204469,92.70474203168001
1991.11.07,00:00:00,230.49,230.84,230.15,230.49,139,229.55984565327697,228.40869544770055,227.26047540039434,96.89612651944563
1991.11.08,00:00:00,230.54,230.68,230.41,230.54,55,229.9519073919662,228.88231868154486,227.64630182387737,97.11697952385134
1991.11.11,00:00:00,229.47,229.47,229.47,229.47,1,229.7591444351797,229.01291453009046,227.86085455048,24.006821040983805
1991.11.12,00:00:00,229.78,229.83,229.74,229.78,19,229.76748666110782,229.18337796784812,228.0866363680706,47.08750635190183
1991.11.13,00:00:00,230.26,230.42,230.11,230.26,63,229.96449199666466,229.42262730832633,228.34232620712112,72.73330191498653
1991.11.14,00:00:00,230.36,230.55,230.18,230.36,75,230.1226951979988,229.6309323509205,228.57969959451862,77.3146403358306
1991.11.15,00:00:00,230.25,230.42,230.09,230.25,67,230.1736171187993,229.76850293960482,228.77620552457526,56.448753005924544
1991.11.18,00:00:00,230.99,231.59,230.4,230.99,239,230.5001702712796,230.03994673080376,229.03665193344875,90.59601821473956
1991.11.19,00:00:00,232.67,233.32,232.03,232.67,259,231.36810216276774,230.62440301284738,229.46410464716067,97.93777108820085
1991.11.20,00:00:00,232.59,233.1,232.09,232.59,203,231.85686129766063,231.06120234332573,229.83185704161235,91.15976607653326
1991.11.21,00:00:00,232.71,233,232.43,232.71,115,232.1981167785964,231.4276018225867,230.1704620955403,92.67963362402678
1991.11.22,00:00:00,232.67,232.84,232.51,232.67,67,232.38687006715782,231.70369030645634,230.4645253784179,83.14927599769942
1991.11.25,00:00:00,231.1,232.41,229.8,231.1,523,231.87212204029467,231.5695369050216,230.53928709860404,9.16523307598972
1991.11.26,00:00:00,230.54,230.77,230.31,230.54,93,231.3392732241768,231.3407509261279,230.5393709693565,5.606528221168779
1991.11.27,00:00:00,230.19,230.21,230.17,230.19,9,230.87956393450605,231.0850284980995,230.49826850237338,3.774540496641461
1991.11.28,00:00:00,230.06,230.06,230.06,230.06,1,230.55173836070364,230.8572443874107,230.44670750209414,3.0372831196251138
1991.11.29,00:00:00,229.66,229.66,229.66,229.66,1,230.19504301642218,230.59119007909723,230.35415367831837,1.3793341468268734
1991.12.02,00:00:00,229.87,230.79,228.96,229.87,367,230.0650258098533,230.43092561707562,230.2971944220456,37.31043056330087
1991.12.03,00:00:00,230.23,230.93,229.53,230.23,281,230.13101548591197,230.3862754799477,230.2892891959226,72.12748044717829
1991.12.04,00:00:00,229.57,229.65,229.5,229.57,31,229.90660929154717,230.2048809288482,230.20466693757876,23.75409062470771
1991.12.05,00:00:00,230.45,230.72,230.19,230.45,107,230.1239655749283,230.2593518335486,230.23352965080477,72.65643295779934
1991.12.06,00:00:00,231.13,232.06,230.21,231.13,371,230.52637934495698,230.45282920387115,230.33899675071007,86.26792157389993
1991.12.09,00:00:00,231.57,231.89,231.26,231.57,127,230.9438276069742,230.7010893807887,230.48382066239122,91.64819660899944
1991.12.10,00:00:00,232.15,232.71,231.59,232.15,225,231.42629656418453,231.0230695183912,230.6798417609334,95.89175340235917
1991.12.11,00:00:00,232.97,233.58,232.36,232.97,245,232.0437779385107,231.4557207365265,230.94927214200007,98.31401104878151
1991.12.12,00:00:00,233.41,233.62,233.21,233.41,83,232.5902667631064,231.8900050172984,231.2387695370589,98.9673935365688
1991.12.13,00:00:00,233.74,234.22,233.27,233.74,191,233.05016005786385,232.3011150134543,231.53303194446372,99.34699093930965
1991.12.16,00:00:00,234.05,234.14,233.96,234.05,37,233.4500960347183,232.68975612157558,231.82914583335034,99.61375561531077
1991.12.17,00:00:00,234.01,234.32,233.7,234.01,125,233.67405762083098,232.98314365011436,232.0857169117797,90.11365881288272
1991.12.18,00:00:00,234.15,234.46,233.85,234.15,123,233.86443457249857,233.24244506120004,232.32857374568795,94.0714629320259
1991.12.19,00:00:00,234.87,235.16,234.58,234.87,117,234.26666074349913,233.60412393648892,232.62756506972465,98.84155889798805
1991.12.20,00:00:00,236.52,237.29,235.75,236.52,309,235.16799644609947,234.25209639504695,233.08549859093353,99.75287887591952
1991.12.23,00:00:00,237.34,237.47,237.22,237.34,51,236.0367978676597,234.93829719614763,233.58602816847076,99.86131672936091
1991.12.24,00:00:00,238.66,238.74,238.58,238.66,33,237.0860787205958,235.7653422636704,234.18296603100362,99.94252033737519
1991.12.25,00:00:00,238.5,238.5,238.5,238.5,1,237.65164723235748,236.37304398285474,234.69085238029731,87.51937651585988
1991.12.26,00:00:00,238.89,238.89,238.89,238.89,1,238.14698833941446,236.93236754222033,235.18486974732113,92.22863914604103
1991.12.27,00:00:00,237.08,238.5,235.67,237.08,567,237.72019300364866,236.96517475506025,235.4078262476363,20.484517166886626
1991.12.30,00:00:00,235.51,236.29,234.73,235.51,313,236.8361158021892,236.64180258726907,235.41984668909086,8.718685741871512
1991.12.31,00:00:00,234.34,235.63,233.06,234.34,515,235.83766948131353,236.13029090120926,235.29280590213898,4.697371542625669
1992.01.01,00:00:00,233.5,233.5,233.5,233.5,1,234.9026016887881,235.54578181205164,235.08188756071087,2.825863797235904
1992.01.02,00:00:00,232.57,232.57,232.57,232.57,1,233.96956101327288,234.88449696492904,234.7863713770978,1.5013567466952524
1992.01.03,00:00:00,231.58,232.92,230.25,231.58,535,233.01373660796372,234.1501643060559,234.4091512150863,0.7514689110860396
1992.01.06,00:00:00,232.15,232.96,231.34,232.15,325,232.66824196477825,233.70568334915458,234.14336871919377,36.991110348760714
1992.01.07,00:00:00,232.86,232.94,232.78,232.86,33,232.74494517886694,233.51775371600914,233.9923841639945,67.00496902795638
1992.01.08,00:00:00,232.22,233.72,230.73,232.22,599,232.53496710732017,233.22936400134046,233.78386837999514,36.04821592253127
1992.01.09,00:00:00,231.6,233.59,229.62,231.6,795,232.1609802643921,232.8672831121537,233.526942688231,19.02141776184843
1992.01.10,00:00:00,229.88,232.09,227.68,229.88,883,231.24858815863524,232.203442420564,233.09789060726263,5.253531182880428
1992.01.13,00:00:00,228.44,228.55,228.34,228.44,43,230.12515289518115,231.36712188266088,232.54990347699643,2.3750565961816577
1992.01.14,00:00:00,227.71,228.55,226.87,227.71,337,229.1590917371087,230.55442813095846,231.980503067938,1.5268548003223283
1992.01.15,00:00:00,226.48,227.86,225.1,226.48,553,228.08745504226522,229.64899965741213,231.3333850599453,0.6929300468916644
1992.01.16,00:00:00,225.82,225.84,225.8,225.82,9,227.18047302535913,228.79811084465388,230.68475152348114,0.436866896814158
1992.01.17,00:00:00,226.64,226.8,226.49,226.64,63,226.96428381521548,228.31853065695302,230.20889840307157,48.09670323765224
1992.01.20,00:00:00,225.18,225.18,225.18,225.18,1,226.25057028912929,227.62107939985233,229.61726329682787,17.783283242147572
1992.01.21,00:00:00,222.71,222.8,222.62,222.71,37,224.83434217347758,226.52972842210738,228.80464408543634,5.676984118992058
1992.01.22,00:00:00,222.57,222.61,222.54,222.57,15,223.92860530408655,225.64978877275018,228.07115654597322,5.270266393236793
1992.01.23,00:00:00,222.71,222.98,222.44,222.71,109,223.44116318245193,224.9965023788057,227.44043224644696,17.142614981930993
1992.01.24,00:00:00,222.72,222.86,222.58,222.72,57,223.15269790947116,224.49061296129332,226.88508727627675,18.60000787200475
1992.01.27,00:00:00,222.06,222.73,221.4,222.06,267,222.7156187456827,223.95047674767258,226.31742994965595,5.599425335213406
1992.01.28,00:00:00,224.38,225.44,223.32,224.38,425,223.38137124740962,224.0459263593009,226.0894970144023,84.03743021994619
1992.01.29,00:00:00,225.38,226.56,224.2,225.38,473,224.1808227484458,224.34238716834514,226.0060267774138,90.69941983845688
1992.01.30,00:00:00,224.75,226.11,223.4,224.75,543,224.40849364906748,224.4329677976018,225.85825892124745,59.441435137117224
1992.01.31,00:00:00,225,225.37,224.63,225,149,224.6450961894405,224.5589749536903,225.75728728345362,68.1523427979794
1992.02.03,00:00:00,224.91,226.65,223.17,224.91,697,224.7510577136643,224.63698051953688,225.65760642657673,59.024909698143475
1992.02.04,00:00:00,226.3,227.29,225.32,226.3,395,225.3706346281986,225.00654040408423,225.7331821410971,92.02330974679299
1992.02.05,00:00:00,227.06,227.29,226.84,227.06,91,226.04638077691916,225.4628647587322,225.88927835979155,95.75853885130051
1992.02.06,00:00:00,228.23,228.78,227.68,228.23,221,226.9198284661515,226.07778370123614,226.16465737628664,98.2629582022432
1992.02.07,00:00:00,229.26,230.09,228.43,229.26,333,227.8558970796909,226.78494287873923,226.52881533201761,99.14834857318658
1992.02.10,00:00:00,229.87,231.33,228.42,229.87,583,228.66153824781455,227.47051112790828,226.921895881192,99.46895786865345
1992.02.11,00:00:00,229.38,230.11,228.66,229.38,291,228.94892294868873,227.89484198837312,227.21108460105177,61.98222269330021
1992.02.12,00:00:00,228.68,229.17,228.2,228.68,195,228.84135376921324,228.0693215465124,227.3838981773986,29.845525667599706
1992.02.13,00:00:00,227.38,228.42,226.34,227.38,417,228.25681226152793,227.91613898062076,227.38343956829289,10.20083610521499
1992.02.14,00:00:00,227.12,227.98,226.26,227.12,345,227.80208735691676,227.73921920714946,227.35244667790548,8.07485011317356
1992.02.17,00:00:00,226.46,226.46,226.46,226.46,1,227.26525241415004,227.45494827222737,227.24745295109307,3.923455844919383
1992.02.18,00:00:00,224.69,225.27,224.12,224.69,231,226.23515144849003,226.84051532284352,226.94657613331742,1.0441607060915028
1992.02.19,00:00:00,224.53,224.98,224.08,224.53,181,225.55309086909404,226.32706747332273,226.66227305880946,0.9218525079478621
1992.02.20,00:00:00,225.12,225.14,225.1,225.12,9,225.37985452145642,226.0588302570288,226.48082916953774,46.84288529576397
1992.02.21,00:00:00,224.61,224.83,224.39,224.61,89,225.07191271287388,225.73686797768906,226.26073162018037,26.005395706389546
1992.02.24,00:00:00,225.13,225.69,224.58,225.13,223,225.09514762772432,225.6020084270915,226.12770437074738,61.20087368439887
1992.02.25,00:00:00,226.29,227.32,225.26,226.29,413,225.57308857663458,225.75489544329338,226.14679797418887,87.57285622857697
1992.02.26,00:00:00,226.22,226.35,226.09,226.22,53,225.83185314598074,225.85825201145042,226.15540997722547,80.93359563691104
1992.02.27,00:00:00,226.44,226.99,225.9,226.44,219,226.07511188758843,225.9875293422392,226.1888911563754,87.08715864955231
1992.02.28,00:00:00,227.1,227.39,226.81,227.1,117,226.48506713255307,226.23474504396384,226.29608043209595,95.60258606540502
1992.03.02,00:00:00,227.47,227.52,227.42,227.47,21,226.87904027953184,226.5092461453052,226.43418861655522,97.47186146071063
1992.03.03,00:00:00,227.78,228.02,227.54,227.78,97,227.2394241677191,226.79163589079295,226.59251936754873,98.52354647799056
1992.03.04,00:00:00,227.72,227.8,227.65,227.72,31,227.43165450063145,226.99793902617228,226.7251641478371,84.85880874453419
1992.03.05,00:00:00,227.36,228.45,226.27,227.36,437,227.4029927003789,227.07839702035622,226.79985071867978,31.849821220684927
1992.03.06,00:00:00,226.39,226.39,226.39,226.39,1,226.99779562022735,226.92541990472148,226.75163298707037,7.294477772503702
1992.03.09,00:00:00,226.7,227.23,226.18,226.7,211,226.87867737213642,226.87532659256115,226.74555851800324,37.89767630764114
1992.03.10,00:00:00,227.42,227.76,227.09,227.42,135,227.09520642328187,226.99636512754756,226.82490457470874,75.48679387294321
1992.03.11,00:00:00,229.63,230.22,229.04,229.63,237,228.10912385396912,227.58161732142588,227.15491580121358,94.80182063010301
1992.03.12,00:00:00,229.26,229.36,229.17,229.26,39,228.5694743123815,227.9545912499979,227.40257276577668,75.01115159760663
1992.03.13,00:00:00,229.36,230.05,228.68,229.36,275,228.8856845874289,228.26690430555394,227.63285832274414,77.54502359889597
1992.03.16,00:00:00,229.21,229.79,228.64,229.21,231,229.01541075245734,228.47648112654196,227.8184044024213,59.45790814507772
1992.03.17,00:00:00,230.36,230.98,229.74,230.36,249,229.5532464514744,228.8950408761993,228.11741564919524,91.1411450724881
1992.03.18,00:00:00,229.74,230.63,228.85,229.74,357,229.62794787088464,229.08280957037724,228.3083079257605,49.46199439740423
1992.03.19,00:00:00,228.98,229.92,228.04,228.98,377,229.36876872253077,229.0599629991823,228.38733052272983,23.318691487283125
1992.03.20,00:00:00,228.33,228.88,227.79,228.33,219,228.95326123351845,228.897748999364,228.38058575534984,12.246540304629004
1992.03.23,00:00:00,229.18,229.31,229.06,229.18,51,229.04395674011107,228.96047144394979,228.47463449001455,60.85638964081769
1992.03.24,00:00:00,229.77,229.98,229.56,229.77,85,229.33437404406666,229.14036667862763,228.62703043236579,77.87239290804722
1992.03.25,00:00:00,230.68,230.98,230.38,230.68,121,229.87262442643998,229.48250741671038,228.86855626385216,90.54763845811578
1992.03.26,00:00:00,230.59,230.65,230.54,230.59,23,230.159574655864,229.7286168796636,229.07107905634012,81.33220839311369
1992.03.27,00:00:00,230.92,231.59,230.25,230.92,269,230.46374479351837,229.99336868418283,229.2885991673589,89.31036736681615
1992.03.30,00:00:00,230.65,230.7,230.6,230.65,21,230.53824687611103,230.13928675436443,229.448763971199,52.55585488778327
1992.03.31,00:00:00,231.16,231.54,230.78,231.16,153,230.7869481256666,230.36611192006123,229.65008585694028,81.42864594619418
1992.04.01,00:00:00,231.59,232.21,230.98,231.59,247,231.1081688754,230.6380870489365,229.87831105024142,90.83441816325552
1992.04.02,00:00:00,231.6,231.76,231.45,231.6,63,231.30490132524,230.85184548250618,230.08086269138948,91.04535897263045
1992.04.03,00:00:00,232.38,232.51,232.26,232.38,51,231.73494079514398,231.19143537528257,230.35134943357895,98.04920574051675
1992.04.06,00:00:00,232.33,232.4,232.27,232.33,27,231.9729644770864,231.44444973633088,230.58413185315788,89.11334113820907
1992.04.07,00:00:00,232.83,233.21,232.46,232.83,151,232.31577868625183,231.75234979492404,230.84835163513932,96.14321724954914
1992.04.08,00:00:00,232.64,233.43,231.85,232.64,317,232.44546721175107,231.94960539605205,231.05913379571118,64.49287615414097
1992.04.09,00:00:00,232.33,233.27,231.39,232.33,377,232.39928032705066,232.0341375302627,231.208647466804,31.09242148510336
1992.04.10,00:00:00,232.64,234.59,230.69,232.64,781,232.4955681962304,232.1687736346488,231.37704188247412,66.15187908108231
1992.04.13,00:00:00,234.84,234.85,234.83,234.84,5,233.43334091773824,232.76237949361573,231.7844487198301,95.88298976359529
1992.04.14,00:00:00,234.83,235.19,234.47,234.83,145,233.99200455064295,233.22185071725667,232.1427488704383,95.12341362753449
1992.04.15,00:00:00,234.59,234.94,234.24,234.59,141,234.23120273038577,233.5258838911996,232.4306607680338,68.91744791518329
1992.04.16,00:00:00,234.46,234.88,234.04,234.46,169,234.32272163823149,233.73346524871081,232.6694065600298,53.076613537618876
1992.04.17,00:00:00,234,234.15,233.85,234,61,234.19363298293888,233.79269519344174,232.8259469647322,20.206983139310992
1992.04.20,00:00:00,234.05,234.4,233.71,234.05,139,234.13617978976333,233.8498740393436,232.96995320417545,29.674702215412147
1992.04.21,00:00:00,234.09,234.48,233.71,234.09,155,234.11770787385802,233.9032353639339,233.1017234154489,40.8954407697291
1992.04.22,00:00:00,235.8,236.47,235.13,235.8,269,234.7906247243148,234.32473861639303,233.41916771951375,95.96333688586839
1992.04.23,00:00:00,236.64,237.35,235.94,236.64,283,235.53037483458888,234.83924114608345,233.79808916427683,97.89247520032777
1992.04.24,00:00:00,237.54,238.4,236.69,237.54,343,236.33422490075333,235.43940978028712,234.23831396847953,98.95877419803246
1992.04.27,00:00:00,237.65,238.29,237.01,237.65,257,236.860534940452,235.93065205133442,234.63968879571723,99.07337566574293
1992.04.28,00:00:00,236.5,236.69,236.32,236.5,75,236.71632096427118,236.05717381770455,234.85854893739753,30.010067314338837
1992.04.29,00:00:00,236.1,236.28,235.92,236.1,73,236.4697925785627,236.06669074710354,235.00460200358606,20.209698813450665
1992.04.30,00:00:00,236.86,237.08,236.64,236.86,89,236.62587554713764,236.24298169219165,235.22288412081122,64.39464602837914
1992.05.01,00:00:00,236.6,237.09,236.11,236.6,197,236.61552532828256,236.32231909392684,235.38489775365696,46.70032535551949
1992.05.04,00:00:00,236.65,236.71,236.6,236.65,23,236.62931519696951,236.39513707305423,235.53373331205026,51.79485590511132
1992.05.05,00:00:00,237.41,237.76,237.07,237.41,139,236.9415891181817,236.62066216793107,235.75447056945612,87.65779655289116
1992.05.06,00:00:00,237.26,237.79,236.74,237.26,211,237.068953470909,236.76273724172415,235.93159167893185,67.7589875789264
1992.05.07,00:00:00,237.69,238.39,236.99,237.69,281,237.31737208254543,236.96879563245213,236.13846324611634,85.99129646420381
1992.05.08,00:00:00,238.14,238.46,237.83,238.14,127,237.64642324952726,237.22906326968499,236.37393815833792,93.58460025521569
1992.05.11,00:00:00,238.7,238.72,238.69,238.7,7,238.06785394971638,237.55593809864388,236.6475924926511,97.26897579026979
1992.05.12,00:00:00,237.61,238.61,236.62,237.61,399,237.88471236982983,237.5679518545008,236.7608169052804,30.061418850940186
1992.05.13,00:00:00,237.61,238.78,236.44,237.61,469,237.7748274218979,237.57729588683395,236.8607207987768,30.061418850940186
1992.05.14,00:00:00,236.65,237.22,236.08,236.65,229,237.32489645313876,237.3712301342042,236.83593011656777,8.753654380532495
1992.05.15,00:00:00,237.1,237.34,236.86,237.1,97,237.23493787188326,237.3109567710477,236.86699716167743,45.18116487505531
1992.05.18,00:00:00,236.43,236.45,236.41,236.43,9,236.91296272312997,237.11518859970377,236.81558573089185,20.642044103544944
1992.05.19,00:00:00,237.27,237.49,237.05,237.27,89,237.055777633878,237.14959113310292,236.86904623313987,66.4003887851083
1992.05.20,00:00:00,237.33,237.43,237.23,237.33,41,237.1654665803268,237.1896819924134,236.9232760880646,68.95743943040614
1992.05.21,00:00:00,237.29,237.91,236.68,237.29,247,237.21527994819607,237.21197488298822,236.96642007770404,62.604836641479224
1992.05.22,00:00:00,235.96,237.17,234.76,235.96,483,236.71316796891765,236.9337582423242,236.8480177156212,8.785145896941309
1992.05.25,00:00:00,235.01,235.01,235.01,235.01,1,236.0319007813506,236.50625641069658,236.63178033731285,3.942879012464559
1992.05.26,00:00:00,236.43,236.43,236.43,236.43,1,236.19114046881035,236.48931054165288,236.60804147409956,63.72139126987682
1992.05.27,00:00:00,235.13,236.23,234.04,235.13,439,235.7666842812862,236.18724153239668,236.43415424185255,29.783813440698896
1992.05.28,00:00:00,234.58,234.98,234.18,234.58,161,235.29201056877173,235.83007674741964,236.21601844869343,20.531275759895195
1992.05.29,00:00:00,233.73,233.79,233.67,233.73,25,234.667206341263,235.36339302577082,235.92354569002362,10.474011780853276
1992.06.01,00:00:00,233.01,233.72,232.31,233.01,283,234.0043238047578,234.84041679782175,235.58077560884436,5.723925774890323
